job_id,OrderNo,OrderPos,Orderstate,ItemNo,SortPos,WorkPlaceNo,Start,End,Duration,LatestStartDate,StartsBeforeLSD,WithinGraceDays,PriorityGroup,IsUnlimitedMachine,IsOutsourcing,OutsourcingDelivery,BufferIndustrial,BufferReal,ReasonSelected,DurationReal,RecordType,IdleBeforeReal,IdleBefore
0093153-3,0093153,3,5,k.D.,999,000-0000,2025-11-14 07:00:00,2025-11-14 07:00:00,0,2025-05-07 10:25:00,False,False,2,True,False,,300,180,Past deadline (urgent) | Unlimited parallel window,0,60,0,0
0148090-12,0148090,12,3,k.D.,357,811-02,2026-01-05 23:19:00,2026-01-06 00:49:00,150,2025-10-31 17:19:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,90,60,0,0
0246817-30,0246817,30,4,k.D.,8,811-02,2026-01-06 00:49:00,2026-01-06 02:36:00,178,2025-10-07 16:12:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,107,60,0,0
0246817-29,0246817,29,4,k.D.,9,811-02,2026-01-06 02:36:00,2026-01-06 03:52:00,127,2025-10-07 21:34:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Continuation (no buffer),76,60,0,0
0246817-28,0246817,28,4,k.D.,10,811-02,2026-01-06 03:52:00,2026-01-06 04:30:00,63,2025-10-08 17:54:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Continuation (no buffer),38,60,0,0
0214799-12,0214799,12,4,k.D.,4,811-02,2026-01-06 04:30:00,2026-01-06 10:30:00,600,2025-10-01 06:57:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,360,60,0,0
0214799-11,0214799,11,4,k.D.,5,811-02,2026-01-06 10:30:00,2026-01-06 21:02:00,1053,2025-10-01 11:45:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Continuation (no buffer),632,60,0,0
0214799-10,0214799,10,4,k.D.,6,811-02,2026-01-06 21:02:00,2026-01-07 02:48:00,577,2025-10-02 12:53:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Continuation (no buffer),346,60,0,0
0214799-9,0214799,9,4,k.D.,7,811-02,2026-01-07 02:48:00,2026-01-07 05:38:00,283,2025-10-06 16:08:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Continuation (no buffer),170,60,0,0
0042871-4,0042871,4,4,k.D.,11,811-02,2026-01-07 05:38:00,2026-01-07 14:07:00,848,2025-10-06 13:51:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,509,60,0,0
0139604-3,0139604,3,3,k.D.,337,811-02,2026-01-07 14:07:00,2026-01-07 14:47:00,67,2025-10-14 13:39:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,40,60,0,0
0139604-2,0139604,2,3,k.D.,338,811-02,2026-01-07 14:47:00,2026-01-07 16:48:00,202,2025-10-15 06:22:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Continuation (no buffer),121,60,0,0
0215427-7,0215427,7,3,k.D.,332,811-02,2026-01-07 16:48:00,2026-01-07 18:27:00,165,2025-10-10 16:46:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,99,60,0,0
0192311-13,0192311,13,3,k.D.,356,811-02,2026-01-07 18:27:00,2026-01-07 20:02:00,158,2025-10-31 06:47:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,95,60,0,0
0192310-12,0192310,12,3,k.D.,355,811-02,2026-01-07 20:02:00,2026-01-07 21:37:00,158,2025-10-31 06:32:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,95,60,0,0
0097520-2,0097520,2,3,k.D.,340,811-02,2026-01-07 21:37:00,2026-01-07 23:21:00,173,2025-10-16 19:36:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,104,60,0,0
0137403-3,0137403,3,3,k.D.,333,811-02,2026-01-07 23:21:00,2026-01-08 00:34:00,122,2025-10-10 19:59:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,73,60,0,0
0137403-2,0137403,2,3,k.D.,334,811-02,2026-01-08 00:34:00,2026-01-08 02:04:00,150,2025-10-10 21:16:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Continuation (no buffer),90,60,0,0
0250696-1,0250696,1,3,k.D.,400,811-02,2026-04-27 15:45:00,2026-04-27 18:43:00,297,2026-03-20 02:07:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,178,60,107141,178568
0094477-6,0094477,6,3,k.D.,329,811-02,2026-04-27 18:43:00,2026-04-27 22:07:00,340,2025-09-30 13:35:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,204,60,0,0
0094477-5,0094477,5,3,k.D.,330,811-02,2026-04-27 22:07:00,2026-04-28 00:08:00,202,2025-10-01 09:25:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Continuation (no buffer),121,60,0,0
0094477-4,0094477,4,3,k.D.,331,811-02,2026-04-28 00:08:00,2026-04-28 00:08:00,0,2025-10-01 11:32:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Continuation (no buffer),0,60,0,0
0193696-12,0193696,12,5,k.D.,999,812-01,2025-11-14 07:00:00,2025-11-14 08:50:00,183,2025-11-21 10:10:00,True,True,1,False,False,,300,180,Has deadline on 21-11-2025 10:10 | Best candidate now,110,60,20220,33700
0228424-12,0228424,12,4,k.D.,999,812-01,2025-11-14 08:50:00,2025-11-17 11:15:00,942,2025-11-13 08:47:00,False,True,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,565,60,0,0
0228414-11,0228414,11,3,k.D.,999,812-01,2025-11-17 11:15:00,2025-11-18 07:17:00,303,2025-11-21 09:26:00,True,True,1,False,False,,300,180,Has deadline on 21-11-2025 09:26 | Best candidate now,182,60,0,0
0175139-13,0175139,13,3,k.D.,999,812-01,2025-11-18 07:17:00,2025-11-18 10:10:00,288,2025-11-14 09:40:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,173,60,0,0
0188383-13,0188383,13,3,k.D.,999,812-01,2025-11-18 10:10:00,2025-11-19 07:15:00,408,2025-11-14 07:50:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,245,60,0,0
0176201-17,0176201,17,3,k.D.,999,812-01,2025-11-25 07:00:00,2025-11-25 09:03:00,205,2025-11-28 13:23:00,True,True,1,False,False,,300,180,Has deadline on 28-11-2025 13:23 | Best candidate now,123,60,1665,2775
0241679-13,0241679,13,4,k.D.,999,812-01,2025-11-25 09:03:00,2025-11-25 09:59:00,93,2025-11-06 09:22:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,56,60,0,0
0243266-17,0243266,17,4,k.D.,999,812-01,2025-11-25 09:59:00,2025-11-26 07:13:00,423,2025-11-05 14:31:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,254,60,0,0
0224282-11,0224282,11,4,k.D.,999,812-01,2025-11-26 07:13:00,2025-11-26 09:35:00,237,2026-01-09 10:10:00,True,True,1,False,False,,300,180,Has deadline on 09-01-2026 10:10 | Best candidate now,142,60,0,0
0222176-17,0222176,17,4,k.D.,999,812-01,2025-11-26 09:35:00,2025-11-26 11:37:00,203,2025-10-30 14:40:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,122,60,0,0
0223083-12,0223083,12,3,k.D.,999,812-01,2025-11-26 11:37:00,2025-11-26 12:22:00,75,2025-10-24 11:15:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,45,60,0,0
0149090-13,0149090,13,3,k.D.,999,812-01,2025-11-26 12:22:00,2025-11-26 13:07:00,75,2025-10-22 11:48:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,45,60,0,0
0176885-16,0176885,16,4,k.D.,999,812-01,2025-11-26 13:07:00,2025-11-27 08:36:00,248,2025-10-17 11:46:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,149,60,0,0
0230063-17,0230063,17,4,k.D.,999,812-01,2025-11-27 08:36:00,2025-11-27 10:01:00,142,2025-10-16 11:54:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,85,60,0,0
0166988-14,0166988,14,4,k.D.,999,812-01,2025-11-27 10:01:00,2025-11-27 12:43:00,270,2025-10-15 11:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,162,60,0,0
0228421-11,0228421,11,4,k.D.,999,812-01,2025-11-27 12:43:00,2025-12-01 12:28:00,1375,2025-10-15 07:25:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,825,60,0,0
0192280-12,0192280,12,3,k.D.,999,812-01,2025-12-01 12:28:00,2025-12-02 08:10:00,270,2025-11-06 09:42:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,162,60,0,0
0241678-12,0241678,12,3,k.D.,999,812-01,2025-12-02 08:10:00,2025-12-02 09:47:00,162,2025-10-31 11:05:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,97,60,0,0
0207043-22,0207043,22,3,k.D.,999,812-01,2025-12-02 09:47:00,2025-12-02 10:17:00,50,2025-10-27 07:57:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,30,60,0,0
0149080-13,0149080,13,4,k.D.,999,812-01,2025-12-02 10:17:00,2025-12-02 11:54:00,162,2025-10-13 07:23:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,97,60,0,0
0219587-24,0219587,24,3,k.D.,999,812-01,2025-12-02 11:54:00,2025-12-02 13:02:00,113,2025-10-27 07:42:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,68,60,0,0
0238732-13,0238732,13,3,k.D.,999,812-01,2025-12-02 13:02:00,2025-12-03 07:39:00,162,2025-10-27 07:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,97,60,0,0
0186073-13,0186073,13,4,k.D.,999,812-01,2025-12-03 07:39:00,2025-12-03 09:27:00,180,2025-10-10 10:16:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,108,60,0,0
0186075-13,0186075,13,4,k.D.,999,812-01,2025-12-03 09:27:00,2025-12-03 11:15:00,180,2025-10-10 10:16:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,108,60,0,0
0238733-13,0238733,13,3,k.D.,999,812-01,2025-12-08 07:00:00,2025-12-08 08:37:00,162,2025-11-10 07:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,97,60,1005,1675
0164591-13,0164591,13,3,k.D.,999,812-01,2025-12-08 12:20:00,2025-12-08 12:53:00,55,2025-11-10 08:17:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,33,60,223,372
0243876-13,0243876,13,3,k.D.,999,812-01,2025-12-08 12:53:00,2025-12-09 07:27:00,157,2025-11-06 11:04:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,94,60,0,0
0244236-13,0244236,13,3,k.D.,999,812-01,2025-12-09 07:27:00,2025-12-09 09:04:00,162,2025-11-10 07:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,97,60,0,0
0243854-13,0243854,13,3,k.D.,999,812-01,2025-12-09 09:04:00,2025-12-09 10:53:00,182,2025-11-10 07:01:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,109,60,0,0
0243852-13,0243852,13,3,k.D.,999,812-01,2025-12-09 10:53:00,2025-12-09 12:25:00,153,2025-11-10 07:18:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,92,60,0,0
0244911-17,0244911,17,3,k.D.,999,812-01,2025-12-09 12:25:00,2025-12-10 08:08:00,272,2025-11-06 08:17:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,163,60,0,0
0252926-14,0252926,14,3,k.D.,999,812-01,2025-12-10 08:08:00,2025-12-11 09:05:00,795,2025-11-06 07:53:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,477,60,0,0
0130290-16,0130290,16,3,k.D.,999,812-01,2025-12-11 09:05:00,2025-12-11 11:00:00,192,2025-10-31 14:27:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,115,60,0,0
0243865-17,0243865,17,3,k.D.,999,812-01,2025-12-11 11:00:00,2025-12-12 13:09:00,915,2025-10-31 11:08:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,549,60,0,0
0197451-24,0197451,24,3,k.D.,999,812-01,2025-12-12 13:09:00,2025-12-15 07:30:00,135,2025-10-20 07:39:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,81,60,0,0
0154042-13,0154042,13,3,k.D.,999,812-01,2025-12-15 07:30:00,2025-12-15 08:52:00,137,2025-10-13 07:38:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,82,60,0,0
0182130-3,0182130,3,3,k.D.,999,812-01,2025-12-15 08:52:00,2025-12-15 11:42:00,283,2025-11-04 08:10:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,170,60,0,0
0211129-13,0211129,13,4,k.D.,999,812-01,2025-12-15 11:42:00,2025-12-15 13:19:00,162,2025-09-19 10:54:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,97,60,0,0
0140292-13,0140292,13,4,k.D.,999,812-01,2025-12-15 13:19:00,2025-12-16 13:17:00,697,2025-09-19 08:53:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,418,60,0,0
0243324-22,0243324,22,3,k.D.,999,812-01,2025-12-16 13:17:00,2025-12-18 08:26:00,915,2025-10-30 14:26:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,549,60,0,0
0192311-15,0192311,15,3,k.D.,999,812-01,2025-12-18 08:26:00,2025-12-18 09:48:00,137,2025-10-28 09:43:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,82,60,0,0
0192310-14,0192310,14,3,k.D.,999,812-01,2025-12-18 09:48:00,2025-12-18 11:10:00,137,2025-10-28 09:43:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,82,60,0,0
0149089-12,0149089,12,3,k.D.,999,812-01,2025-12-18 11:10:00,2025-12-18 13:01:00,185,2025-10-24 12:14:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,111,60,0,0
0202329-13,0202329,13,3,k.D.,999,812-01,2025-12-18 13:01:00,2025-12-18 13:34:00,55,2025-10-06 08:18:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,33,60,0,0
0243265-13,0243265,13,3,k.D.,999,812-01,2026-01-09 13:28:00,2026-01-12 07:48:00,133,2025-11-21 11:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,80,60,2934,4890
0202470-12,0202470,12,3,k.D.,999,812-01,2026-01-12 07:48:00,2026-01-12 10:48:00,300,2025-10-24 11:05:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,180,60,0,0
0192311-12,0192311,12,3,k.D.,999,812-01,2026-01-12 10:48:00,2026-01-12 11:48:00,100,2025-10-31 11:42:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,60,60,0,0
0192310-11,0192310,11,3,k.D.,999,812-01,2026-01-12 11:48:00,2026-01-12 13:03:00,125,2025-10-31 11:27:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,75,60,0,0
0137522-14,0137522,14,3,k.D.,999,812-01,2026-01-12 13:03:00,2026-01-13 07:41:00,163,2025-09-29 07:12:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,98,60,0,0
0097491-23,0097491,23,3,k.D.,999,812-01,2026-01-13 07:41:00,2026-01-13 08:34:00,88,2025-09-22 07:57:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,53,60,0,0
0097505-13,0097505,13,4,k.D.,999,812-01,2026-01-13 08:34:00,2026-01-13 11:13:00,265,2025-08-25 14:21:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,159,60,0,0
0140257-14,0140257,14,3,k.D.,999,812-01,2026-01-13 11:13:00,2026-01-14 09:59:00,577,2025-09-19 08:53:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,346,60,0,0
0189989-12,0189989,12,3,k.D.,999,812-01,2026-01-14 09:59:00,2026-01-14 12:53:00,290,2025-10-17 07:18:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,174,60,0,0
0165712-14,0165712,14,3,k.D.,999,812-01,2026-01-14 12:53:00,2026-01-14 13:38:00,75,2025-10-27 07:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,45,60,0,0
0114825-16,0114825,16,3,k.D.,999,812-01,2026-01-14 13:38:00,2026-01-15 07:31:00,88,2025-10-13 08:07:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,53,60,0,0
0246817-25,0246817,25,3,k.D.,999,812-01,2026-01-15 07:31:00,2026-01-15 09:50:00,232,2025-10-17 11:56:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,139,60,0,0
0038224-6,0038224,6,5,k.D.,1,813-02,2025-11-13 15:25:00,2025-11-17 02:42:00,3328,2025-11-14 02:24:00,True,True,0,False,False,,300,180,Imminent deadline (<1 day) | Bottleneck operation,1997,60,64525,107542
0246202-12,0246202,12,4,k.D.,6,813-02,2025-11-17 02:42:00,2025-11-18 18:27:00,3975,2025-11-17 11:39:00,True,True,0,False,False,,300,180,Imminent deadline (<1 day) | Bottleneck operation,2385,60,0,0
0109076-18,0109076,18,3,k.D.,307,813-02,2025-11-18 18:27:00,2025-11-20 21:20:00,5088,2025-11-14 02:12:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,3053,60,0,0
0068959-12,0068959,12,3,k.D.,308,813-02,2025-11-20 21:20:00,2025-11-24 13:40:00,3833,2025-11-25 13:47:00,True,True,0,False,False,,300,180,Has deadline on 25-11-2025 13:47 | Bottleneck operation,2300,60,0,0
0167037-3,0167037,3,3,k.D.,309,813-02,2025-11-24 13:40:00,2025-11-24 20:40:00,700,2025-11-27 14:22:00,True,True,0,False,False,,0,0,Has deadline on 27-11-2025 14:22 | Bottleneck operation,420,60,0,0
0167037-2,0167037,2,3,k.D.,310,813-02,2025-11-24 20:40:00,2025-11-26 02:00:00,2933,2025-11-27 21:52:00,True,True,0,False,False,,300,180,Has deadline on 27-11-2025 21:52 | Continuation (no buffer),1760,60,0,0
0250157-12,0250157,12,4,k.D.,5,813-02,2025-11-26 02:00:00,2025-11-28 00:20:00,4633,2025-11-12 07:09:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Bottleneck operation,2780,60,0,0
0110984-20,0110984,20,4,k.D.,4,813-02,2025-11-28 00:20:00,2025-12-02 09:50:00,5650,2025-11-06 22:26:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,3390,60,0,0
0249180-16,0249180,16,4,k.D.,2,813-02,2025-12-02 09:50:00,2025-12-03 02:11:00,1635,2025-11-04 00:13:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,981,60,0,0
0249180-15,0249180,15,4,k.D.,3,813-02,2025-12-03 02:11:00,2025-12-04 09:47:00,3160,2025-11-04 17:34:00,False,False,0,False,False,,300,180,Past deadline (urgent) | Continuation (no buffer),1896,60,0,0
PS250164-001-10,PS250164-001,10,5,k.D.,999,814-01,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-04 08:44:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,14,60,22260,37100
0249244-1,0249244,1,5,k.D.,999,814-01,2025-11-14 07:14:00,2025-11-14 08:57:00,172,2025-10-21 13:01:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,103,60,0,0
PS250165-001-10,PS250165-001,10,4,k.D.,999,814-01,2025-11-14 08:57:00,2025-11-14 09:12:00,25,2025-11-14 11:30:00,True,True,0,False,False,,0,0,Imminent deadline (<1 day) | Bottleneck operation,15,60,0,0
0235971-1,0235971,1,4,k.D.,999,814-01,2025-11-14 09:12:00,2025-11-14 09:57:00,75,2025-11-21 09:57:00,True,True,0,False,False,,17,10,Has deadline on 21-11-2025 09:57 | Bottleneck operation,45,60,0,0
PS250168-001-10,PS250168-001,10,3,k.D.,0,814-01,2025-11-14 09:57:00,2025-11-14 10:12:00,25,2025-11-12 14:30:00,False,True,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,15,60,0,0
PS250168-002-10,PS250168-002,10,3,k.D.,0,814-01,2025-11-14 10:12:00,2025-11-14 10:27:00,25,2025-11-12 14:30:00,False,True,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,15,60,0,0
0231681-1,0231681,1,4,k.D.,999,814-01,2025-11-14 10:27:00,2025-11-14 11:07:00,67,2025-11-11 10:00:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,40,60,0,0
PS250166-001-10,PS250166-001,10,4,k.D.,999,814-01,2025-11-14 11:07:00,2025-11-14 11:22:00,25,2025-11-10 14:10:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,15,60,0,0
PS250167-001-10,PS250167-001,10,4,k.D.,999,814-01,2025-11-14 11:22:00,2025-11-14 11:37:00,25,2025-12-05 07:26:00,True,True,0,False,False,,0,0,Has deadline on 05-12-2025 07:26 | Bottleneck operation,15,60,0,0
0249534-1,0249534,1,4,k.D.,999,814-01,2025-11-19 12:12:00,2025-11-19 13:02:00,83,2025-11-17 10:48:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,50,60,1295,2158
FA061165-1,FA061165,1,4,k.D.,999,814-01,2025-11-21 13:13:00,2025-11-21 13:38:00,42,2025-11-27 07:23:00,True,True,0,False,False,,0,0,Has deadline on 27-11-2025 07:23 | Bottleneck operation,25,60,851,1418
0231678-1,0231678,1,4,k.D.,999,814-01,2025-11-21 13:38:00,2025-11-24 07:33:00,92,2025-11-11 09:45:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,55,60,0,0
0231698-1,0231698,1,4,k.D.,999,814-01,2025-11-24 07:33:00,2025-11-24 12:28:00,492,2025-11-11 07:20:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,295,60,0,0
FA061172-1,FA061172,1,4,k.D.,999,814-01,2025-11-24 12:28:00,2025-11-25 08:08:00,267,2025-12-16 13:40:00,True,True,0,False,False,,17,10,Has deadline on 16-12-2025 13:40 | Bottleneck operation,160,60,0,0
0256394-1,0256394,1,4,k.D.,999,814-01,2025-11-25 08:08:00,2025-11-25 09:03:00,92,2025-12-17 07:40:00,True,True,0,False,False,,17,10,Has deadline on 17-12-2025 07:40 | Bottleneck operation,55,60,0,0
0235981-1,0235981,1,4,k.D.,999,814-01,2025-11-25 09:03:00,2025-11-25 10:33:00,150,2025-11-07 07:10:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,90,60,0,0
0231682-1,0231682,1,4,k.D.,999,814-01,2025-11-25 10:33:00,2025-11-26 08:28:00,492,2025-11-10 13:15:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,295,60,0,0
0231683-1,0231683,1,4,k.D.,999,814-01,2025-11-26 08:28:00,2025-11-26 13:23:00,492,2025-11-10 13:15:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,295,60,0,0
0235697-1,0235697,1,4,k.D.,999,814-01,2025-11-26 13:23:00,2025-11-27 08:13:00,183,2025-11-13 12:45:00,False,False,0,False,False,,17,10,Past deadline (urgent) | Bottleneck operation,110,60,0,0
0235979-2,0235979,2,4,k.D.,999,814-01,2025-11-27 08:13:00,2025-11-27 09:13:00,100,2025-11-06 14:43:00,False,False,0,False,False,,0,0,Past deadline (urgent) | Bottleneck operation,60,60,0,0
